CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
827968383,Existing Customer,43,F,3,High School,Unknown,Less than $40K,Blue,39,5,3,2,3370.0,2284,1086.0,0.673,4084,70,0.628,0.678,0.00018145,0.99982
714643983,Existing Customer,42,F,1,High School,Married,Less than $40K,Blue,36,5,3,3,2758.0,2017,741.0,0.883,4119,73,1.028,0.731,0.00027604,0.99972
711606558,Existing Customer,49,F,1,High School,Married,Less than $40K,Blue,39,5,2,2,1909.0,866,1043.0,0.88,4697,83,0.844,0.454,0.00010386,0.9999
824155458,Existing Customer,48,M,2,High School,Married,$80K - $120K,Blue,44,5,1,2,11332.0,1647,9685.0,0.542,4674,72,0.714,0.145,5.3542e-05,0.99995
721424583,Existing Customer,35,F,1,High School,Married,Less than $40K,Blue,26,4,2,3,1918.0,900,1018.0,0.873,4237,76,0.9,0.469,0.00017468,0.99983
713886333,Attrited Customer,47,M,2,High School,Married,$60K - $80K,Blue,39,2,3,1,18660.0,728,17932.0,0.403,1682,43,0.303,0.039,0.99061,0.00939
715339758,Existing Customer,64,F,1,High School,Divorced,Unknown,Blue,36,3,3,1,18038.0,1184,16854.0,0.827,4168,64,0.6,0.066,9.8983e-05,0.9999
713451408,Existing Customer,47,M,4,High School,Divorced,$60K - $80K,Blue,36,6,1,3,1943.0,1654,289.0,0.648,3392,70,0.591,0.851,9.4447e-05,0.99991
711700158,Existing Customer,47,F,2,High School,Single,Less than $40K,Blue,39,5,3,2,1580.0,620,960.0,0.746,4384,70,0.522,0.392,0.00017486,0.99983
821424483,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,47,4,3,1,1438.3,0,1438.3,0.826,4242,70,0.458,0.0,9.8983e-05,0.9999
788832033,Existing Customer,35,M,2,High School,Unknown,$40K - $60K,Blue,19,4,3,3,8599.0,938,7661.0,0.537,3015,64,0.73,0.109,0.00029408,0.99971
779926608,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,36,6,2,1,1438.3,0,1438.3,0.909,4697,82,0.907,0.0,6.6728e-05,0.99993
752573508,Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,26,3,2,4,4034.0,1867,2167.0,0.656,3718,72,0.756,0.463,0.00032942,0.99967
721126833,Attrited Customer,51,M,2,High School,Married,$80K - $120K,Blue,41,5,2,3,14902.0,0,14902.0,0.312,2038,39,0.625,0.0,0.99466,0.00534
782548758,Existing Customer,42,F,5,High School,Divorced,Less than $40K,Blue,36,5,2,3,2069.0,1288,781.0,0.81,5668,82,0.64,0.623,0.00019213,0.99981
717389433,Existing Customer,62,F,0,High School,Single,Unknown,Silver,51,3,1,4,33371.0,0,33371.0,0.649,3638,67,0.634,0.0,0.00011913,0.99988
709585758,Existing Customer,41,M,4,High School,Single,$120K +,Blue,28,5,1,4,34516.0,0,34516.0,0.791,4004,86,0.755,0.0,0.00016112,0.99984
721315233,Existing Customer,47,M,4,High School,Single,$40K - $60K,Silver,32,3,3,4,18535.0,1192,17343.0,0.646,3780,70,0.667,0.064,0.00047537,0.99952
714766383,Existing Customer,42,M,3,High School,Single,Less than $40K,Blue,24,4,3,2,2171.0,1415,756.0,0.773,4992,77,0.833,0.652,0.00018145,0.99982
717531483,Existing Customer,37,M,2,High School,Single,$60K - $80K,Blue,21,5,2,2,3433.0,964,2469.0,0.526,4444,87,0.642,0.281,0.00011065,0.99989
711326583,Existing Customer,62,F,0,High School,Single,Less than $40K,Blue,50,3,3,3,3989.0,0,3989.0,0.997,4274,68,0.545,0.0,0.00025237,0.99975
719059083,Existing Customer,45,F,3,High School,Unknown,Less than $40K,Blue,33,5,1,1,6225.0,1596,4629.0,0.826,4129,71,0.651,0.256,3.3505e-05,0.99997
771529608,Existing Customer,50,M,2,High School,Married,$120K +,Blue,38,5,6,0,10747.0,1027,9720.0,0.925,4538,63,0.658,0.096,5.092e-05,0.99995
721412208,Existing Customer,57,F,2,High School,Married,Less than $40K,Blue,36,4,2,2,1438.3,904,534.3,0.761,3887,79,0.837,0.629,0.00011065,0.99989
708290208,Existing Customer,43,F,3,High School,Married,Less than $40K,Silver,31,3,3,4,13608.0,1190,12418.0,0.553,3118,76,0.767,0.087,0.00047034,0.99953
816528333,Existing Customer,64,F,0,High School,Single,Less than $40K,Blue,56,6,6,1,2609.0,1115,1494.0,0.753,4546,59,0.903,0.427,7.1435e-05,0.99993
718025808,Existing Customer,61,M,0,High School,Divorced,$60K - $80K,Blue,51,6,3,4,5852.0,1935,3917.0,0.829,3689,55,0.618,0.331,0.00043049,0.99957
821521983,Existing Customer,51,F,3,High School,Single,Unknown,Blue,46,4,1,4,2286.0,1641,645.0,0.947,4321,89,0.712,0.718,0.00015942,0.99984
710622333,Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,28,3,2,2,2751.0,2258,493.0,0.634,4386,67,0.675,0.821,0.00011065,0.99989
714277758,Existing Customer,40,M,1,High School,Single,$40K - $60K,Blue,28,6,2,1,11557.0,1050,10507.0,0.754,4064,75,0.786,0.091,6.2633e-05,0.99994
713166333,Existing Customer,38,F,2,High School,Married,Unknown,Blue,27,5,2,1,14831.0,1302,13529.0,0.916,4467,73,0.698,0.088,6.6728e-05,0.99993
712802733,Existing Customer,45,F,4,High School,Divorced,Less than $40K,Blue,36,3,1,4,5486.0,685,4801.0,0.879,2965,70,0.556,0.125,0.00016112,0.99984
717387933,Existing Customer,49,F,2,High School,Divorced,Less than $40K,Blue,36,6,3,3,2976.0,2257,719.0,0.75,3837,57,0.781,0.758,0.00029408,0.99971
768972558,Existing Customer,43,M,5,High School,Married,$120K +,Blue,37,4,3,4,11099.0,0,11099.0,0.89,3980,77,0.75,0.0,0.00051788,0.99948
715567608,Existing Customer,45,F,1,High School,Unknown,Less than $40K,Blue,35,4,4,4,4406.0,1247,3159.0,1.037,3964,76,0.854,0.283,0.00056901,0.99943
713264583,Existing Customer,43,M,2,High School,Married,$120K +,Silver,23,3,3,2,34516.0,1153,33363.0,0.89,4486,71,0.69,0.033,0.000158,0.99984
717800358,Existing Customer,48,M,3,High School,Single,$80K - $120K,Blue,36,3,3,4,10111.0,868,9243.0,0.748,4791,68,0.889,0.086,0.00052052,0.99948
791822733,Existing Customer,47,F,3,High School,Single,Unknown,Blue,41,5,1,3,5630.0,748,4882.0,0.804,4904,81,0.761,0.133,9.3448e-05,0.99991
708549033,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,32,4,1,3,2055.0,1276,779.0,0.869,5025,70,0.707,0.621,8.453e-05,0.99992
709980783,Existing Customer,51,F,3,High School,Divorced,Less than $40K,Blue,36,4,3,0,3961.0,1729,2232.0,0.783,4066,63,0.8,0.437,6.6935e-05,0.99993
718524783,Attrited Customer,40,M,3,High School,Unknown,$80K - $120K,Blue,34,1,3,4,29715.0,0,29715.0,0.399,2128,39,0.345,0.0,0.99808,0.00191647
709719333,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,29,6,3,4,28422.0,1258,27164.0,0.672,4841,80,0.6,0.044,0.00050163,0.9995
789209283,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,37,5,3,0,4361.0,806,3555.0,0.627,4518,84,0.75,0.185,6.6935e-05,0.99993
715506258,Existing Customer,50,M,2,High School,Married,$80K - $120K,Blue,36,6,2,1,16388.0,2001,14387.0,0.547,4477,83,0.66,0.122,6.6728e-05,0.99993
719519058,Attrited Customer,55,F,4,High School,Married,Less than $40K,Blue,36,4,2,3,1477.0,0,1477.0,0.719,2419,49,0.531,0.0,0.9949,0.0051
716308683,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,6524.0,1993,4531.0,0.815,4267,66,0.886,0.305,0.00019311,0.99981
713641233,Existing Customer,44,F,3,High School,Single,Unknown,Blue,31,5,6,4,10262.0,1888,8374.0,0.508,3553,65,0.757,0.184,0.00041093,0.99959
771952683,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,3,2,2,3035.0,0,3035.0,1.222,3847,63,0.658,0.0,0.00011482,0.99989
718642458,Existing Customer,40,M,4,High School,Unknown,$80K - $120K,Blue,36,6,1,0,2126.0,1321,805.0,0.596,2992,72,1.0,0.621,2.0713e-05,0.99998
789707433,Existing Customer,41,F,4,High School,Single,Unknown,Blue,28,4,2,2,2515.0,1313,1202.0,0.981,4370,68,0.7,0.522,0.00011604,0.99988
779468808,Existing Customer,43,M,1,High School,Married,$40K - $60K,Blue,25,6,3,3,1616.0,0,1616.0,0.794,4961,78,0.814,0.0,0.00027604,0.99972
716307558,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,40,6,2,4,2897.0,1506,1391.0,0.618,2214,46,0.484,0.52,0.99697,0.00302546
716044383,Existing Customer,41,F,3,High School,Unknown,Unknown,Blue,36,5,1,2,5869.0,0,5869.0,0.713,4191,65,0.857,0.0,5.5559e-05,0.99994
708223383,Attrited Customer,47,F,3,High School,Married,Unknown,Blue,39,6,3,4,11410.0,979,10431.0,1.049,2736,38,0.462,0.086,0.99808,0.00191647
770293758,Existing Customer,44,M,3,High School,Single,Less than $40K,Blue,38,6,1,2,2111.0,1047,1064.0,0.971,4830,82,0.952,0.496,5.5559e-05,0.99994
708585933,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,1656.0,1429,227.0,0.777,4258,77,0.75,0.863,0.00019517,0.9998
714915633,Attrited Customer,42,M,0,High School,Single,$60K - $80K,Blue,36,4,3,6,15699.0,0,15699.0,0.569,1793,40,0.6,0.0,0.99924,0.00076382
789670533,Existing Customer,41,F,2,High School,Married,$40K - $60K,Blue,26,5,1,2,1438.3,0,1438.3,0.66,4300,67,0.675,0.0,5.3542e-05,0.99995
818326083,Existing Customer,54,F,3,High School,Married,$40K - $60K,Blue,49,5,1,2,1438.3,886,552.3,0.822,4385,91,0.717,0.616,5.5559e-05,0.99994
709449333,Existing Customer,49,M,1,High School,Single,$60K - $80K,Blue,40,6,2,2,3170.0,1428,1742.0,0.876,4097,72,0.565,0.45,0.00010386,0.9999
789580908,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,37,3,2,2,8512.0,1471,7041.0,0.867,4056,81,0.841,0.173,0.00011482,0.99989
789013833,Attrited Customer,50,M,2,High School,Married,$120K +,Silver,37,5,2,1,34516.0,399,34117.0,0.726,2118,41,0.519,0.012,0.98369,0.01631
717172308,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,37,4,2,4,3304.0,0,3304.0,0.532,1731,32,0.28,0.0,0.99697,0.00302546
785024808,Existing Customer,53,F,1,High School,Single,Less than $40K,Blue,47,6,2,3,3378.0,2134,1244.0,0.541,4464,83,0.93,0.632,0.00017468,0.99983
804829533,Attrited Customer,59,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,24621.0,471,24150.0,0.85,2864,51,0.759,0.019,0.99903,0.00096743
720028683,Existing Customer,49,F,2,High School,Married,$40K - $60K,Blue,39,5,3,4,2720.0,1926,794.0,0.602,3806,61,0.794,0.708,0.00050163,0.9995
793336383,Existing Customer,47,F,1,High School,Married,Less than $40K,Blue,41,3,3,4,2709.0,2034,675.0,0.606,4915,92,0.84,0.751,0.00047086,0.99953
715650783,Existing Customer,41,M,2,High School,Married,$60K - $80K,Blue,36,6,2,2,4499.0,0,4499.0,0.765,4906,75,0.667,0.0,0.00011065,0.99989
713431008,Existing Customer,46,F,5,High School,Married,Unknown,Blue,36,5,3,0,3562.0,0,3562.0,0.753,4198,77,0.75,0.0,6.6595e-05,0.99993
754851783,Existing Customer,39,M,4,High School,Married,$60K - $80K,Blue,32,4,2,2,19198.0,2218,16980.0,0.802,4423,90,0.667,0.116,0.00011604,0.99988
808743558,Existing Customer,42,F,3,High School,Married,Unknown,Blue,37,3,3,3,4540.0,2517,2023.0,0.89,4804,66,0.737,0.554,0.00030516,0.99969
714286383,Existing Customer,59,M,0,High School,Single,$120K +,Blue,36,4,3,3,3422.0,1039,2383.0,0.475,3337,65,0.512,0.304,0.00025237,0.99975
715340733,Existing Customer,39,M,1,High School,Unknown,$40K - $60K,Blue,28,5,2,4,2222.0,0,2222.0,0.843,4792,62,0.722,0.0,0.00029799,0.9997
720667383,Existing Customer,39,F,2,High School,Married,Less than $40K,Blue,32,5,3,1,3086.0,2213,873.0,0.695,4684,81,0.8,0.717,0.00010545,0.99989
709081683,Existing Customer,65,M,1,High School,Single,Less than $40K,Blue,54,3,1,3,4599.0,1438,3161.0,0.832,4208,69,0.865,0.313,8.453e-05,0.99992
788705358,Existing Customer,44,M,4,High School,Married,$120K +,Blue,33,4,1,4,14527.0,2070,12457.0,0.525,3965,58,0.568,0.142,0.00016112,0.99984
712949733,Existing Customer,46,M,5,High School,Single,$40K - $60K,Blue,37,3,2,3,6340.0,1985,4355.0,0.403,3536,61,0.419,0.313,0.00019213,0.99981
720585183,Existing Customer,50,M,3,High School,Married,$60K - $80K,Blue,35,3,3,2,14854.0,2136,12718.0,0.568,3659,68,0.581,0.144,0.00018145,0.99982
714435408,Existing Customer,57,M,3,High School,Single,$80K - $120K,Blue,38,4,3,1,12663.0,1028,11635.0,0.791,3297,54,0.688,0.081,0.00010943,0.99989
779978283,Existing Customer,45,F,3,High School,Married,Unknown,Blue,34,4,2,1,5056.0,0,5056.0,0.905,4428,78,0.696,0.0,6.9242e-05,0.99993
778718658,Existing Customer,33,F,2,High School,Divorced,Unknown,Blue,15,3,3,4,9725.0,0,9725.0,0.75,4062,65,0.711,0.0,0.00050163,0.9995
715004808,Existing Customer,49,F,2,High School,Married,Less than $40K,Blue,39,5,3,1,2992.0,1845,1147.0,0.707,4339,84,0.75,0.617,0.00010545,0.99989
718056033,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,34,5,3,2,4135.0,1606,2529.0,0.734,3334,56,0.6,0.388,0.00018145,0.99982
715502808,Existing Customer,42,M,3,High School,Married,$80K - $120K,Blue,36,4,3,2,25944.0,1987,23957.0,0.566,4442,76,0.767,0.077,0.00018145,0.99982
788755158,Existing Customer,49,M,3,High School,Married,$60K - $80K,Blue,29,4,3,1,1438.3,535,903.3,0.678,3016,80,0.739,0.372,0.00010943,0.99989
780038058,Attrited Customer,38,F,0,High School,Single,Less than $40K,Blue,22,3,2,5,1556.0,0,1556.0,0.69,2283,46,0.586,0.0,0.99788,0.00211605
789109983,Existing Customer,40,F,3,High School,Divorced,$40K - $60K,Blue,28,4,1,4,4464.0,1418,3046.0,0.92,3870,73,0.46,0.318,0.00015942,0.99984
766111383,Existing Customer,38,F,2,High School,Married,$40K - $60K,Blue,31,4,2,4,1593.0,1091,502.0,0.87,4136,67,0.718,0.685,0.00031746,0.99968
778601733,Attrited Customer,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687.0,1689,998.0,0.714,2370,34,0.789,0.629,0.9973,0.00270332
713696808,Attrited Customer,46,F,3,High School,Married,Less than $40K,Blue,39,3,3,0,1801.0,316,1485.0,0.494,2252,42,0.4,0.175,0.98528,0.01472
712202433,Existing Customer,46,F,2,High School,Single,Less than $40K,Blue,36,3,3,4,2283.0,1020,1263.0,0.944,3687,68,1.125,0.447,0.00050163,0.9995
778372158,Existing Customer,49,F,5,High School,Married,$40K - $60K,Blue,33,6,3,2,2506.0,1549,957.0,0.752,4747,91,0.936,0.618,0.00018053,0.99982
711866358,Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,30,4,2,3,10136.0,0,10136.0,0.428,4429,78,0.472,0.0,0.00019311,0.99981
710738883,Existing Customer,52,F,3,High School,Married,Less than $40K,Blue,36,4,2,3,2187.0,1094,1093.0,0.843,4222,61,0.649,0.5,0.00019311,0.99981
716668308,Attrited Customer,39,F,4,High School,Single,Unknown,Blue,36,3,2,4,12405.0,0,12405.0,0.949,3151,39,0.444,0.0,0.99701,0.00299357
708760458,Existing Customer,47,M,1,High School,Single,$80K - $120K,Blue,36,4,3,4,17655.0,0,17655.0,0.583,3692,79,0.549,0.0,0.00047086,0.99953
718542858,Existing Customer,50,M,1,High School,Married,$80K - $120K,Blue,36,6,3,2,10588.0,994,9594.0,0.786,4623,84,0.585,0.094,0.00016413,0.99984
710175783,Existing Customer,45,F,3,High School,Single,Unknown,Blue,25,4,2,1,1986.0,1042,944.0,0.593,4303,59,0.788,0.525,6.9242e-05,0.99993
758965158,Existing Customer,44,M,5,High School,Single,$80K - $120K,Blue,37,4,2,3,15638.0,1729,13909.0,0.843,4396,83,0.566,0.111,0.00019213,0.99981
714406158,Attrited Customer,53,F,3,High School,Divorced,Unknown,Blue,36,4,3,6,7939.0,0,7939.0,0.551,2269,42,0.312,0.0,0.99937,0.00063174
720190908,Existing Customer,59,M,1,High School,Single,$60K - $80K,Blue,51,6,2,4,8973.0,1300,7673.0,0.568,4699,72,0.714,0.145,0.00029799,0.9997
716593533,Existing Customer,56,M,1,High School,Single,$80K - $120K,Blue,45,4,1,3,5070.0,0,5070.0,1.01,3651,76,0.652,0.0,8.453e-05,0.99992
711468708,Attrited Customer,38,F,4,High School,Single,$40K - $60K,Blue,31,4,3,2,1438.3,0,1438.3,0.406,1986,52,0.486,0.0,0.99458,0.00542
716671983,Existing Customer,38,M,0,High School,Single,$80K - $120K,Blue,29,3,3,2,5983.0,1885,4098.0,0.601,4141,65,0.711,0.315,0.00015005,0.99985
718837683,Existing Customer,55,M,2,High School,Single,$120K +,Blue,49,6,3,4,3029.0,1505,1524.0,0.56,2394,50,0.471,0.497,0.00050163,0.9995
788920308,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,37,3,2,1,2258.0,1250,1008.0,0.611,4368,75,0.596,0.554,6.6728e-05,0.99993
771502383,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,42,3,5,4,2474.0,1539,935.0,0.649,4884,80,0.509,0.622,0.00052589,0.99947
711555483,Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,36,3,3,2,8777.0,2517,6260.0,0.696,4551,83,0.729,0.287,0.00018145,0.99982
815525508,Existing Customer,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,1,4,1515.0,0,1515.0,0.819,3894,60,0.818,0.0,0.00015942,0.99984
718746933,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,47,6,3,4,2865.0,2022,843.0,0.547,3441,66,0.65,0.706,0.00052052,0.99948
801056358,Existing Customer,51,M,1,High School,Single,$80K - $120K,Blue,45,6,1,3,13287.0,1864,11423.0,0.603,3851,75,0.705,0.14,8.453e-05,0.99992
713826183,Attrited Customer,41,M,3,High School,Unknown,$40K - $60K,Blue,33,4,3,4,1639.0,0,1639.0,0.481,2242,44,0.571,0.0,0.99808,0.00191647
789097833,Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,27,4,3,3,3927.0,720,3207.0,0.63,4230,93,0.898,0.183,0.00025237,0.99975
713096583,Attrited Customer,40,F,1,High School,Single,Less than $40K,Blue,36,4,3,2,1438.3,544,894.3,0.543,2294,40,0.739,0.378,0.99395,0.00605
771688983,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,41,4,1,2,2252.0,1811,441.0,0.68,4201,68,1.125,0.804,5.3542e-05,0.99995
712048008,Existing Customer,56,F,4,High School,Single,$40K - $60K,Blue,44,3,2,2,2610.0,1988,622.0,0.576,4127,69,0.533,0.762,0.00011604,0.99988
717414933,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,45,3,3,3,2918.0,2049,869.0,0.501,3818,61,0.605,0.702,0.00027604,0.99972
714234858,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36,5,1,4,3666.0,1739,1927.0,0.779,4735,84,0.826,0.474,0.00015942,0.99984
714818058,Existing Customer,36,F,4,High School,Married,$40K - $60K,Blue,30,3,3,1,1438.3,0,1438.3,0.71,4591,74,0.644,0.0,0.0001106,0.99989
708731658,Attrited Customer,53,F,0,High School,Married,Less than $40K,Blue,41,3,3,4,1438.3,0,1438.3,0.387,1587,42,0.448,0.0,0.99768,0.00231656
713348433,Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,29,6,3,2,1545.0,751,794.0,0.551,4477,62,0.59,0.486,0.00018145,0.99982
715499058,Attrited Customer,36,F,2,High School,Married,$40K - $60K,Blue,36,4,3,2,1848.0,0,1848.0,0.906,2775,33,0.435,0.0,0.99431,0.00569
721045608,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,32,6,3,3,2943.0,2131,812.0,0.597,4554,75,0.562,0.724,0.00030516,0.99969
815324433,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,41,6,3,1,1438.3,0,1438.3,0.921,4200,86,0.536,0.0,0.0001106,0.99989
709638783,Existing Customer,50,F,1,High School,Married,$40K - $60K,Blue,43,4,3,4,2961.0,2048,913.0,0.913,4056,92,0.769,0.692,0.00047086,0.99953
718926258,Existing Customer,37,F,1,High School,Single,Unknown,Blue,28,4,3,2,2458.0,642,1816.0,0.666,4627,90,0.698,0.261,0.00016413,0.99984
789481233,Attrited Customer,39,M,2,High School,Married,$40K - $60K,Blue,30,5,3,3,2220.0,0,2220.0,0.872,2859,55,0.833,0.0,0.99661,0.00338788
718184883,Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,34,5,2,2,1495.0,0,1495.0,0.802,3878,63,0.703,0.0,0.00011482,0.99989
711206958,Existing Customer,41,F,3,High School,Divorced,Unknown,Blue,31,3,1,2,2416.0,1305,1111.0,0.93,4163,73,0.698,0.54,5.5559e-05,0.99994
795573333,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,35,6,2,1,8376.0,1165,7211.0,0.888,4142,67,0.634,0.139,6.9242e-05,0.99993
720774183,Existing Customer,40,F,1,High School,Divorced,Less than $40K,Blue,30,6,2,1,2579.0,1959,620.0,0.618,4300,69,0.683,0.76,6.2633e-05,0.99994
819969933,Existing Customer,43,F,2,High School,Single,$40K - $60K,Blue,38,4,2,2,5070.0,0,5070.0,0.67,4193,67,0.811,0.0,0.00011065,0.99989
708794133,Existing Customer,46,F,4,High School,Unknown,Less than $40K,Blue,37,3,1,4,2533.0,2136,397.0,0.757,3197,50,1.174,0.843,0.00016112,0.99984
713447583,Existing Customer,48,F,3,High School,Single,$40K - $60K,Blue,36,5,3,2,3871.0,2055,1816.0,0.824,5480,58,0.933,0.531,0.00018145,0.99982
720234708,Attrited Customer,45,M,2,High School,Single,$120K +,Blue,33,6,3,2,15490.0,0,15490.0,0.742,2429,50,0.471,0.0,0.99431,0.00569
810667158,Existing Customer,40,M,2,High School,Divorced,$40K - $60K,Blue,35,3,1,1,2430.0,974,1456.0,0.677,4344,75,0.596,0.401,3.2288e-05,0.99997
708515358,Existing Customer,40,F,1,High School,Married,Less than $40K,Blue,36,6,3,2,4712.0,0,4712.0,0.84,4216,82,0.64,0.0,0.00016413,0.99984
716822583,Existing Customer,39,F,2,High School,Single,Less than $40K,Blue,36,4,2,3,5245.0,802,4443.0,0.504,3648,74,0.574,0.153,0.0001861,0.99981
721109358,Existing Customer,39,M,3,High School,Married,$60K - $80K,Blue,27,6,2,1,2583.0,0,2583.0,0.781,4162,87,0.812,0.0,6.9242e-05,0.99993
721147383,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,22,4,2,4,2448.0,1740,708.0,0.901,4087,81,0.841,0.711,0.00031746,0.99968
720204558,Existing Customer,45,F,2,High School,Married,Less than $40K,Blue,36,4,1,3,1640.0,999,641.0,0.811,4597,77,0.878,0.609,9.0056e-05,0.99991
716041908,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,43,5,2,4,2082.0,805,1277.0,1.049,4383,75,0.875,0.387,0.00029799,0.9997
828227433,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,46,6,2,4,5626.0,778,4848.0,1.009,4957,84,1.049,0.138,0.00031746,0.99968
787974108,Attrited Customer,37,F,1,High School,Single,$40K - $60K,Blue,27,4,2,2,1793.0,792,1001.0,0.723,2374,40,0.429,0.442,0.99046,0.00954
788752833,Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,32,6,3,4,2427.0,1581,846.0,0.694,3857,69,0.816,0.651,0.00050163,0.9995
710729358,Attrited Customer,40,F,2,High School,Single,Unknown,Blue,30,6,3,4,6479.0,0,6479.0,0.946,2539,42,0.5,0.0,0.99801,0.00198853
779219208,Existing Customer,38,F,2,High School,Single,Less than $40K,Blue,28,5,1,3,1744.0,0,1744.0,0.702,4811,86,0.686,0.0,9.0056e-05,0.99991
769330908,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,5,3,4,2574.0,1555,1019.0,0.583,4134,62,0.55,0.604,0.00052608,0.99947
789396783,Existing Customer,30,F,0,High School,Single,Less than $40K,Blue,20,3,3,4,2112.0,1109,1003.0,0.693,4729,78,0.733,0.525,0.00043049,0.99957
712659408,Existing Customer,57,M,1,High School,Married,$40K - $60K,Blue,45,3,3,2,2721.0,2159,562.0,0.846,4578,81,0.653,0.793,0.00016413,0.99984
711278283,Existing Customer,61,F,1,High School,Unknown,Less than $40K,Blue,50,5,1,2,8604.0,1075,7529.0,0.464,4705,65,0.806,0.125,5.0256e-05,0.99995
713345508,Existing Customer,43,F,2,High School,Single,Less than $40K,Blue,36,4,3,2,2325.0,1662,663.0,0.8,4471,83,0.804,0.715,0.00017486,0.99983
708393633,Existing Customer,41,F,0,High School,Married,Less than $40K,Blue,31,4,2,4,2685.0,1647,1038.0,0.812,4625,94,0.516,0.613,0.00027243,0.99973
717949008,Attrited Customer,40,F,4,High School,Single,$40K - $60K,Blue,29,5,2,3,1554.0,412,1142.0,0.568,2341,43,0.483,0.265,0.9949,0.0051
711832533,Existing Customer,42,M,3,High School,Single,$80K - $120K,Silver,32,3,3,3,34516.0,1396,33120.0,0.688,3748,62,0.938,0.04,0.00027574,0.99972
709407933,Existing Customer,51,M,3,High School,Single,$80K - $120K,Silver,38,5,3,4,34516.0,1802,32714.0,0.912,4544,80,0.569,0.052,0.00047034,0.99953
717050883,Existing Customer,60,F,1,High School,Single,Less than $40K,Blue,36,5,2,2,2688.0,1617,1071.0,0.552,4183,71,0.614,0.602,0.00010386,0.9999
715659333,Existing Customer,43,F,4,High School,Single,$40K - $60K,Blue,36,3,3,2,4902.0,2517,2385.0,0.982,4508,69,0.643,0.513,0.00018339,0.99982
716631708,Existing Customer,56,M,2,High School,Married,$60K - $80K,Blue,36,4,3,1,2713.0,1990,723.0,0.7,4027,67,0.634,0.734,0.00010545,0.99989
710506683,Existing Customer,47,F,4,High School,Single,$40K - $60K,Blue,39,3,1,0,1746.0,0,1746.0,0.763,4543,75,0.974,0.0,2.0713e-05,0.99998
709169133,Existing Customer,35,F,1,High School,Married,Unknown,Blue,23,3,3,1,1438.3,0,1438.3,0.751,3995,82,0.608,0.0,9.8983e-05,0.9999
711345258,Existing Customer,52,F,2,High School,Married,$40K - $60K,Blue,44,3,3,1,5731.0,0,5731.0,0.685,4751,85,0.932,0.0,0.00010545,0.99989
720941433,Attrited Customer,53,F,3,High School,Married,Less than $40K,Blue,41,3,3,2,1547.0,0,1547.0,0.845,2312,43,0.303,0.0,0.99452,0.00548
