CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
714397983,Existing Customer,36,M,2,College,Married,$40K - $60K,Blue,36,4,3,1,3877.0,1495,2382.0,0.783,1942,42,0.75,0.386,0.00010546,0.99989
788269158,Existing Customer,35,F,2,Graduate,Single,Unknown,Blue,27,4,3,0,3280.0,1806,1474.0,0.963,2534,78,0.95,0.551,6.6354e-05,0.99993
772514808,Existing Customer,36,F,2,Uneducated,Single,$40K - $60K,Blue,26,3,2,4,3131.0,2379,752.0,0.748,2315,63,0.853,0.76,0.00033577,0.99966
712005108,Existing Customer,61,F,0,Post-Graduate,Married,Less than $40K,Blue,48,3,3,3,3156.0,2155,1001.0,0.438,1376,44,0.571,0.683,0.00030545,0.99969
779449308,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,28,6,3,4,3206.0,0,3206.0,1.065,3253,72,0.532,0.0,0.00052608,0.99947
789853533,Attrited Customer,54,M,3,High School,Married,$40K - $60K,Blue,44,2,1,5,3032.0,0,3032.0,0.949,1037,14,2.5,0.0,0.99639,0.00361108
713763633,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,46,5,3,2,3014.0,794,2220.0,0.5,1488,30,0.579,0.263,0.00017987,0.99982
713375658,Existing Customer,37,M,2,Graduate,Divorced,$40K - $60K,Blue,17,6,3,3,3176.0,0,3176.0,0.652,2298,67,0.457,0.0,0.00030251,0.9997
788784258,Existing Customer,60,M,2,High School,Married,Unknown,Blue,41,5,2,4,3007.0,1664,1343.0,0.34,1475,31,0.632,0.553,0.00031746,0.99968
815838633,Existing Customer,34,M,1,Unknown,Married,$60K - $80K,Blue,29,3,2,3,3890.0,2286,1604.0,0.633,1889,51,0.457,0.588,0.00019751,0.9998
721218408,Existing Customer,53,M,4,High School,Married,$120K +,Blue,41,6,3,4,3401.0,1713,1688.0,0.773,1924,54,0.317,0.504,0.00052608,0.99947
718929708,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,50,4,2,2,3147.0,1602,1545.0,0.569,1558,23,0.643,0.509,9.7673e-05,0.9999
721502958,Existing Customer,54,M,1,High School,Married,$120K +,Blue,42,5,3,3,3251.0,1919,1332.0,0.56,1406,31,0.24,0.59,0.00027604,0.99972
826401858,Existing Customer,36,F,0,Uneducated,Divorced,Less than $40K,Blue,32,3,2,3,3687.0,1655,2032.0,0.742,2448,63,0.5,0.449,0.00016891,0.99983
798769458,Existing Customer,29,F,1,High School,Single,Less than $40K,Blue,23,3,1,2,3318.0,927,2391.0,0.934,3011,83,0.804,0.279,5.0256e-05,0.99995
720854358,Existing Customer,27,M,0,Unknown,Married,$40K - $60K,Blue,14,4,1,4,3823.0,2130,1693.0,0.371,2026,49,0.441,0.557,0.00014907,0.99985
712774008,Existing Customer,59,M,0,Uneducated,Married,Less than $40K,Blue,46,6,1,2,3939.0,2517,1422.0,0.376,1489,34,0.545,0.639,4.8595e-05,0.99995
814571058,Existing Customer,30,F,1,College,Single,Less than $40K,Blue,24,4,3,0,3450.0,2517,933.0,0.652,2545,64,0.778,0.73,6.0552e-05,0.99994
819169683,Existing Customer,34,M,2,Unknown,Married,$40K - $60K,Blue,29,3,2,2,3436.0,1650,1786.0,0.788,1972,37,0.947,0.48,0.00012511,0.99987
709757583,Existing Customer,35,M,0,Unknown,Married,$120K +,Blue,36,5,2,1,3176.0,1510,1666.0,0.885,2074,48,0.92,0.475,6.4745e-05,0.99994
823912308,Existing Customer,38,F,3,Graduate,Married,Less than $40K,Blue,34,5,1,0,3402.0,1813,1589.0,0.653,1767,28,0.647,0.533,2.1081e-05,0.99998
709376508,Existing Customer,58,F,1,College,Married,Less than $40K,Blue,49,3,3,2,3846.0,1285,2561.0,0.608,1815,47,0.621,0.334,0.00016415,0.99984
710892408,Existing Customer,57,F,1,High School,Married,Less than $40K,Blue,36,6,2,2,3101.0,1257,1844.0,0.416,1681,32,0.524,0.405,0.00010386,0.9999
720949083,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,33,5,3,5,3075.0,2517,558.0,0.922,3534,53,0.71,0.819,0.00095231,0.99905
713151258,Existing Customer,55,M,3,Graduate,Single,$40K - $60K,Blue,35,4,1,4,3065.0,0,3065.0,0.716,3524,69,0.605,0.0,0.00016399,0.99984
720659283,Existing Customer,37,M,5,Graduate,Married,$60K - $80K,Blue,31,5,3,4,3351.0,1847,1504.0,0.67,1910,43,0.593,0.551,0.00053272,0.99947
804610908,Existing Customer,49,F,2,Doctorate,Married,Less than $40K,Blue,44,4,3,0,3397.0,1962,1435.0,0.483,3295,66,0.61,0.578,9.6021e-05,0.9999
712658283,Existing Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,28,3,2,3,3701.0,969,2732.0,1.079,3222,86,0.623,0.262,0.00019864,0.9998
770721858,Existing Customer,65,M,1,Graduate,Married,Less than $40K,Blue,56,3,2,5,3539.0,2517,1022.0,0.346,1463,31,0.632,0.711,0.00053033,0.99947
711023508,Existing Customer,55,F,1,Graduate,Married,Unknown,Blue,43,5,4,2,3161.0,1389,1772.0,0.307,1547,30,0.429,0.439,0.00020404,0.9998
714929283,Existing Customer,34,F,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3203.0,2229,974.0,1.146,2625,52,0.625,0.696,7.7279e-05,0.99992
720799608,Existing Customer,57,F,2,Graduate,Married,$40K - $60K,Blue,49,5,1,2,3377.0,1720,1657.0,0.491,1621,32,0.391,0.509,5.5077e-05,0.99994
779873508,Existing Customer,51,F,0,High School,Married,Less than $40K,Blue,35,5,3,4,3132.0,1815,1317.0,1.018,3607,60,0.935,0.58,0.00043049,0.99957
710092683,Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,30,2,3,2,3735.0,1421,2314.0,0.57,1837,47,0.741,0.38,0.00017488,0.99983
767587833,Existing Customer,44,M,3,Unknown,Single,$120K +,Blue,37,3,1,5,3650.0,2512,1138.0,0.739,4599,75,0.471,0.688,0.00031189,0.99969
709876008,Existing Customer,49,F,2,Post-Graduate,Single,Less than $40K,Blue,36,3,1,3,3414.0,1473,1941.0,0.597,1803,49,1.13,0.431,0.000109,0.99989
767333808,Existing Customer,50,F,2,Graduate,Unknown,Less than $40K,Blue,43,5,3,4,3424.0,0,3424.0,0.765,4929,74,0.574,0.0,0.000516,0.99948
803231058,Existing Customer,53,M,3,High School,Single,Less than $40K,Blue,47,5,1,1,3351.0,1474,1877.0,0.393,4294,66,0.737,0.44,3.3505e-05,0.99997
801700233,Existing Customer,36,M,2,Graduate,Single,$120K +,Blue,28,4,3,0,3174.0,2462,712.0,0.772,3140,74,0.721,0.776,6.6354e-05,0.99993
824168808,Existing Customer,31,F,1,College,Divorced,Unknown,Blue,27,4,6,3,3647.0,1480,2167.0,0.76,2271,60,0.364,0.406,0.00021793,0.99978
718838808,Existing Customer,36,F,1,Post-Graduate,Married,Less than $40K,Blue,23,6,3,3,3107.0,2354,753.0,1.248,2720,48,1.182,0.758,0.00033411,0.99967
802884933,Existing Customer,61,M,1,Graduate,Married,$60K - $80K,Blue,55,6,2,3,3264.0,1348,1916.0,0.756,1665,32,0.524,0.413,0.00017969,0.99982
771960708,Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Blue,40,3,2,4,3290.0,2461,829.0,0.797,3591,80,0.739,0.748,0.00032656,0.99967
767114958,Existing Customer,65,M,0,Uneducated,Single,Less than $40K,Blue,56,4,2,2,3226.0,2073,1153.0,1.035,3250,70,0.591,0.643,0.00010043,0.9999
718345233,Existing Customer,45,F,2,Graduate,Unknown,Less than $40K,Blue,35,6,3,3,3240.0,2517,723.0,0.636,1904,41,0.519,0.777,0.00030251,0.9997
779524833,Existing Customer,51,M,1,Unknown,Single,$80K - $120K,Blue,34,4,3,3,3554.0,1563,1991.0,0.893,3640,59,0.735,0.44,0.00031211,0.99969
827476983,Attrited Customer,56,F,2,College,Single,Less than $40K,Blue,52,3,5,1,3639.0,2178,1461.0,0.451,1865,42,0.5,0.599,0.99158,0.00842
778386033,Existing Customer,38,M,3,Uneducated,Married,$60K - $80K,Blue,18,6,3,4,3417.0,1749,1668.0,0.57,2068,34,0.619,0.512,0.00055052,0.99945
778447908,Existing Customer,51,M,2,College,Married,$80K - $120K,Blue,33,3,1,2,3558.0,0,3558.0,0.57,4136,65,0.912,0.0,5.3547e-05,0.99995
712872183,Existing Customer,35,F,4,Uneducated,Single,Less than $40K,Blue,24,4,2,2,3271.0,1367,1904.0,0.704,2464,92,1.0,0.418,0.00012274,0.99988
710014683,Existing Customer,31,F,0,Graduate,Single,Less than $40K,Blue,20,3,3,2,3480.0,724,2756.0,0.722,2807,65,0.806,0.208,0.00015435,0.99985
789646158,Existing Customer,49,M,4,Uneducated,Married,$40K - $60K,Blue,33,5,1,3,3653.0,881,2772.0,0.846,3297,66,0.692,0.241,9.9893e-05,0.9999
719136183,Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,38,6,1,3,3541.0,1444,2097.0,0.664,3410,69,0.683,0.408,9.8837e-05,0.9999
789161358,Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue,19,3,1,4,3213.0,2517,696.0,1.275,2666,46,1.0,0.783,0.00013562,0.99986
787581858,Existing Customer,46,M,2,Unknown,Unknown,$120K +,Blue,37,3,2,4,3132.0,1466,1666.0,0.689,3612,59,0.595,0.468,0.00035894,0.99964
806179683,Existing Customer,63,F,1,College,Single,$40K - $60K,Blue,56,5,3,2,3071.0,2044,1027.0,0.91,4433,68,0.659,0.666,0.00016415,0.99984
718358808,Existing Customer,57,F,2,High School,Divorced,Less than $40K,Blue,50,5,3,5,3276.0,0,3276.0,0.972,3758,61,0.694,0.0,0.00086777,0.99913
708255633,Existing Customer,36,M,1,Graduate,Single,$80K - $120K,Blue,27,3,2,4,3761.0,1710,2051.0,0.627,3240,65,0.585,0.455,0.00030653,0.99969
779498058,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,21,5,3,3,3281.0,1272,2009.0,0.799,2006,34,0.545,0.388,0.00030251,0.9997
814364808,Existing Customer,36,F,2,Uneducated,Married,Unknown,Blue,31,5,3,1,3002.0,1002,2000.0,1.033,2624,46,1.0,0.334,0.00011153,0.99989
717085983,Existing Customer,44,F,2,High School,Single,$40K - $60K,Blue,25,6,2,3,3299.0,2517,782.0,0.981,4312,84,0.787,0.763,0.0001861,0.99981
720379533,Attrited Customer,47,M,3,Unknown,Unknown,$120K +,Blue,36,1,3,4,3952.0,0,3952.0,0.809,2066,37,0.233,0.0,0.9983,0.00169532
720340383,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,25,4,2,2,3518.0,2035,1483.0,0.567,4034,82,0.673,0.578,0.00011382,0.99989
708747708,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,33,4,1,2,3498.0,0,3498.0,1.109,2512,56,0.867,0.0,5.7151e-05,0.99994
718917408,Existing Customer,46,F,3,Graduate,Married,$40K - $60K,Blue,38,4,3,3,3115.0,1136,1979.0,0.499,3704,70,0.458,0.365,0.0003139,0.99969
804673308,Attrited Customer,49,M,5,Uneducated,Married,$40K - $60K,Blue,44,2,3,4,3893.0,0,3893.0,0.662,1866,37,0.947,0.0,0.99818,0.00182139
710248233,Existing Customer,37,M,3,College,Single,$40K - $60K,Blue,28,5,2,3,3490.0,1421,2069.0,1.125,3392,80,0.86,0.407,0.00019313,0.99981
710668458,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,36,5,3,0,3696.0,0,3696.0,0.916,3405,76,0.727,0.0,6.9589e-05,0.99993
709976358,Existing Customer,51,F,1,Unknown,Single,Less than $40K,Blue,42,4,3,3,3236.0,0,3236.0,0.797,3952,80,0.739,0.0,0.00031211,0.99969
757837458,Existing Customer,59,F,2,High School,Single,Unknown,Blue,52,4,2,4,3578.0,663,2915.0,0.674,4065,79,0.646,0.185,0.00031746,0.99968
716977758,Attrited Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,1,3675.0,2517,1158.0,0.766,1913,35,0.667,0.685,0.99143,0.00857
717242058,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Blue,39,2,3,4,3981.0,0,3981.0,0.764,2134,42,0.355,0.0,0.99813,0.00187266
716613933,Existing Customer,51,F,3,High School,Single,$40K - $60K,Blue,36,6,5,2,3417.0,1482,1935.0,0.705,3651,60,0.818,0.434,0.00020266,0.9998
716306583,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,3,5,3812.0,2517,1295.0,0.586,2325,45,0.731,0.66,0.9987,0.00130267
712198983,Existing Customer,46,M,4,Graduate,Married,$60K - $80K,Blue,36,3,3,3,3258.0,0,3258.0,0.784,3169,67,0.489,0.0,0.00031726,0.99968
720303933,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,36,6,1,3,3340.0,1282,2058.0,0.724,4526,82,0.547,0.384,9.2637e-05,0.99991
708665133,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,28,6,2,3,3654.0,1172,2482.0,0.938,4003,67,0.595,0.321,0.00019143,0.99981
827341383,Existing Customer,38,M,3,Graduate,Single,Less than $40K,Blue,34,5,3,2,3094.0,1317,1777.0,0.957,3607,81,0.884,0.426,0.00018665,0.99981
773140683,Existing Customer,51,M,0,Unknown,Married,$60K - $80K,Blue,43,4,1,2,3797.0,1202,2595.0,0.695,4191,65,0.757,0.317,5.1951e-05,0.99995
789717708,Existing Customer,49,F,1,Unknown,Married,$40K - $60K,Blue,37,5,2,4,3943.0,1135,2808.0,0.672,4180,82,0.783,0.288,0.00033692,0.99966
715371108,Attrited Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,40,3,3,2,3728.0,0,3728.0,0.358,1632,42,0.448,0.0,0.99467,0.00533
827970933,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,42,4,2,0,3504.0,1698,1806.0,0.575,4439,70,0.628,0.485,4.4033e-05,0.99996
716332533,Existing Customer,38,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,1,3,3509.0,1819,1690.0,0.894,4712,84,0.909,0.518,0.00010566,0.99989
715485483,Attrited Customer,39,F,5,Graduate,Married,Less than $40K,Blue,36,3,3,3,3664.0,0,3664.0,0.419,1479,44,0.913,0.0,0.99681,0.00319072
788912658,Existing Customer,44,F,2,Unknown,Married,Less than $40K,Blue,30,3,1,4,3734.0,0,3734.0,0.954,3144,62,0.722,0.0,0.00017371,0.99983
715033533,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,37,4,2,2,3125.0,2517,608.0,0.73,4422,71,0.732,0.805,0.00011065,0.99989
716468658,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,36,3,1,3,3537.0,0,3537.0,0.647,4101,80,0.702,0.0,0.00010183,0.9999
720865383,Existing Customer,53,M,3,Graduate,Single,$120K +,Blue,45,4,3,1,3378.0,1852,1526.0,0.483,4437,50,1.0,0.548,0.00011256,0.99989
778895883,Existing Customer,50,F,1,Unknown,Married,Unknown,Blue,31,5,3,1,3668.0,0,3668.0,0.62,4430,76,0.617,0.0,0.00011192,0.99989
719655258,Existing Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,2,4,3196.0,0,3196.0,0.578,3412,72,0.674,0.0,0.00028024,0.99972
779601783,Existing Customer,42,F,5,College,Married,Less than $40K,Blue,31,3,1,2,3476.0,700,2776.0,0.604,4364,88,0.517,0.201,5.5282e-05,0.99994
796791258,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,44,5,2,4,3104.0,1791,1313.0,1.048,4006,76,0.81,0.577,0.00031517,0.99968
709841433,Existing Customer,45,F,2,Graduate,Divorced,Less than $40K,Blue,33,6,3,3,3855.0,1188,2667.0,0.927,3885,83,0.627,0.308,0.00030251,0.9997
715824108,Existing Customer,52,F,1,Graduate,Married,Less than $40K,Blue,38,3,1,3,3773.0,1291,2482.0,0.878,4697,75,0.667,0.342,8.6952e-05,0.99991
715196508,Existing Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,35,5,3,2,3538.0,0,3538.0,0.653,4123,74,0.762,0.0,0.00018665,0.99981
712597233,Attrited Customer,37,M,2,Uneducated,Unknown,$40K - $60K,Blue,36,2,3,2,3250.0,1721,1529.0,0.446,1714,32,0.391,0.53,0.99462,0.00538
784789758,Existing Customer,40,M,2,Unknown,Married,$60K - $80K,Blue,34,6,3,0,3269.0,1601,1668.0,1.168,3966,74,0.947,0.49,7.2936e-05,0.99993
710657508,Existing Customer,32,M,0,College,Unknown,Less than $40K,Blue,36,3,3,4,3788.0,1325,2463.0,0.607,3975,65,0.477,0.35,0.00043053,0.99957
766131033,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,29,6,3,3,3767.0,976,2791.0,1.021,3163,60,0.818,0.259,0.00031726,0.99968
794514108,Existing Customer,50,F,2,Unknown,Married,Unknown,Blue,31,4,2,2,3604.0,0,3604.0,0.934,4051,65,0.667,0.0,0.00012511,0.99987
789150633,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2,3026.0,1888,1138.0,0.762,3687,58,0.812,0.624,0.00018665,0.99981
783381933,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Blue,37,4,1,3,3482.0,1942,1540.0,0.926,3512,63,0.853,0.558,9.9893e-05,0.9999
714732183,Existing Customer,47,M,4,Uneducated,Unknown,$40K - $60K,Blue,36,6,3,2,3402.0,1607,1795.0,0.432,3188,65,0.667,0.472,0.00019396,0.99981
709435533,Attrited Customer,53,F,1,Unknown,Single,Less than $40K,Blue,41,2,3,2,3099.0,0,3099.0,0.279,1401,44,0.419,0.0,0.99464,0.00536
720286908,Existing Customer,50,M,3,Uneducated,Married,$40K - $60K,Blue,40,5,2,2,3469.0,0,3469.0,0.956,3680,80,0.951,0.0,0.00012144,0.99988
812956983,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,46,6,3,3,3458.0,1989,1469.0,0.707,3409,59,1.034,0.575,0.0003139,0.99969
780241758,Existing Customer,59,M,1,High School,Single,$60K - $80K,Blue,45,4,2,4,3943.0,2517,1426.0,0.467,3527,59,0.788,0.638,0.00029799,0.9997
711580908,Existing Customer,52,F,3,Unknown,Single,$40K - $60K,Blue,42,6,3,2,3028.0,2258,770.0,1.058,4119,81,0.884,0.746,0.00020516,0.99979
803028858,Attrited Customer,38,F,2,Graduate,Single,Less than $40K,Blue,32,2,3,3,3775.0,0,3775.0,0.581,2031,36,0.385,0.0,0.99671,0.00329379
710002833,Existing Customer,32,F,1,High School,Married,Unknown,Blue,22,3,2,3,3413.0,2517,896.0,0.984,4355,71,0.919,0.737,0.00017468,0.99983
803319633,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,45,4,3,2,3183.0,1358,1825.0,0.657,3988,81,0.688,0.427,0.00017486,0.99983
736552308,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,41,3,1,3,3521.0,672,2849.0,0.655,3291,65,0.757,0.191,9.7154e-05,0.9999
721027083,Existing Customer,47,F,4,Post-Graduate,Single,Unknown,Blue,36,6,1,0,3054.0,1862,1192.0,0.589,3543,87,0.812,0.61,2.5071e-05,0.99997
816261858,Attrited Customer,61,M,0,Graduate,Single,$40K - $60K,Blue,56,2,5,4,3984.0,2245,1739.0,0.612,1821,39,0.696,0.564,0.99798,0.00201684
721308033,Attrited Customer,45,F,2,Post-Graduate,Single,Less than $40K,Blue,37,3,3,1,3036.0,2517,519.0,0.882,2609,42,0.615,0.829,0.99223,0.00777
718599108,Existing Customer,50,F,3,Graduate,Married,Unknown,Blue,39,5,3,2,3230.0,1172,2058.0,0.514,4419,64,0.73,0.363,0.00018665,0.99981
774760458,Attrited Customer,62,F,1,High School,Unknown,$40K - $60K,Blue,56,3,5,1,3807.0,2517,1290.0,0.506,1739,36,0.5,0.661,0.99104,0.00896
711419133,Existing Customer,56,M,4,Graduate,Single,Less than $40K,Blue,36,3,2,3,3057.0,1077,1980.0,0.934,4449,77,0.878,0.352,0.00020077,0.9998
714053358,Existing Customer,37,M,2,High School,Single,$40K - $60K,Blue,31,6,3,4,3216.0,0,3216.0,0.683,4039,81,1.077,0.0,0.00050163,0.9995
801994458,Existing Customer,58,M,1,Unknown,Single,$40K - $60K,Blue,52,3,2,3,3880.0,2517,1363.0,0.673,3163,65,0.97,0.649,0.00019751,0.9998
818308533,Existing Customer,47,M,5,Post-Graduate,Married,Less than $40K,Blue,41,4,2,1,3532.0,0,3532.0,0.82,3162,56,0.6,0.0,8.3385e-05,0.99992
717432933,Existing Customer,52,F,5,Unknown,Single,Unknown,Blue,36,3,1,3,3167.0,1387,1780.0,0.899,4587,76,0.551,0.438,0.00010512,0.99989
710194683,Existing Customer,43,M,3,Graduate,Unknown,$80K - $120K,Blue,30,3,1,4,3244.0,2260,984.0,0.711,2313,39,0.857,0.697,0.00016399,0.99984
715448058,Existing Customer,42,F,1,College,Married,Less than $40K,Blue,36,6,4,1,3050.0,1824,1226.0,0.771,1973,50,1.381,0.598,0.00011963,0.99988
717380133,Existing Customer,65,M,0,High School,Single,$40K - $60K,Blue,36,6,4,1,3305.0,1909,1396.0,0.371,4218,72,0.636,0.578,0.00010936,0.99989
781306758,Attrited Customer,58,M,2,Uneducated,Single,$80K - $120K,Blue,52,1,2,4,3091.0,2517,574.0,0.602,1844,49,0.633,0.814,0.99703,0.00296843
743912958,Existing Customer,39,F,1,Graduate,Single,$40K - $60K,Blue,32,3,3,1,3812.0,1103,2709.0,0.757,4080,65,0.625,0.289,0.00010182,0.9999
712294083,Attrited Customer,54,F,2,High School,Single,Unknown,Blue,44,4,3,4,3778.0,0,3778.0,0.739,2367,45,0.452,0.0,0.99801,0.00198853
716138958,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,33,6,4,4,3160.0,1180,1980.0,1.0,3740,68,0.7,0.373,0.0006018,0.9994
721500108,Existing Customer,42,M,1,Graduate,Unknown,$60K - $80K,Blue,32,5,3,2,3741.0,0,3741.0,0.959,4402,55,0.833,0.0,0.00016883,0.99983
827964858,Attrited Customer,58,F,1,Uneducated,Divorced,Unknown,Blue,54,3,5,3,3266.0,859,2407.0,0.74,2151,46,0.438,0.263,0.99694,0.00305631
708615183,Existing Customer,44,M,2,Unknown,Married,$60K - $80K,Blue,34,4,4,4,3828.0,1146,2682.0,0.681,4558,90,0.636,0.299,0.00068536,0.99931
738899658,Attrited Customer,45,F,2,Graduate,Single,Unknown,Blue,38,6,2,3,3120.0,2517,603.0,0.736,2468,43,0.536,0.807,0.9948,0.0052
708944958,Existing Customer,47,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,4,3569.0,1030,2539.0,1.09,4612,75,0.923,0.289,0.00033577,0.99966
711557508,Existing Customer,51,M,2,Graduate,Single,$60K - $80K,Blue,40,4,3,0,3532.0,764,2768.0,0.681,4066,74,0.574,0.216,6.6354e-05,0.99993
720093333,Existing Customer,41,M,3,Post-Graduate,Divorced,$120K +,Blue,29,6,1,3,3491.0,2506,985.0,0.873,4855,79,0.58,0.718,0.00011311,0.99989
711795633,Existing Customer,65,M,0,Doctorate,Single,Less than $40K,Blue,52,3,3,4,3675.0,0,3675.0,0.664,3798,53,0.472,0.0,0.0006407,0.99936
716714733,Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,30,3,2,0,3460.0,955,2505.0,0.644,3642,69,0.769,0.276,4.3568e-05,0.99996
716877258,Existing Customer,55,F,3,Graduate,Single,Less than $40K,Blue,48,4,3,2,3968.0,1374,2594.0,0.703,4641,65,0.711,0.346,0.00018665,0.99981
716567433,Existing Customer,41,F,4,Graduate,Married,$40K - $60K,Blue,36,3,2,3,3179.0,1229,1950.0,0.781,4337,82,1.05,0.387,0.00020077,0.9998
713057658,Existing Customer,48,F,3,Unknown,Divorced,Less than $40K,Blue,36,5,1,4,3968.0,935,3033.0,0.649,4128,72,0.674,0.236,0.00018025,0.99982
769927533,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,44,4,2,1,3222.0,1422,1800.0,0.662,4613,72,0.6,0.441,6.2633e-05,0.99994
772204758,Existing Customer,42,F,2,Post-Graduate,Unknown,Less than $40K,Blue,31,3,2,2,3809.0,1165,2644.0,0.634,2306,46,0.643,0.306,0.00013393,0.99987
709709283,Attrited Customer,38,M,3,College,Single,$40K - $60K,Blue,19,1,2,4,3458.0,321,3137.0,0.586,2256,40,0.29,0.093,0.99697,0.00302519
718350033,Existing Customer,50,M,3,College,Single,$40K - $60K,Blue,36,3,2,2,3069.0,1881,1188.0,1.111,2909,58,1.522,0.613,0.00011483,0.99989
721387008,Existing Customer,42,M,4,Graduate,Married,$120K +,Blue,24,3,2,3,3103.0,1783,1320.0,0.479,4792,69,0.643,0.575,0.00020077,0.9998
708406083,Existing Customer,35,F,0,Unknown,Married,Less than $40K,Blue,24,5,3,1,3436.0,2493,943.0,0.824,5211,90,0.765,0.726,0.00010232,0.9999
714296358,Existing Customer,52,F,2,College,Unknown,Less than $40K,Blue,44,4,1,3,3433.0,2486,947.0,0.838,4831,78,0.529,0.724,9.0064e-05,0.99991
719217483,Existing Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,36,5,1,2,3240.0,1775,1465.0,0.754,4200,67,0.675,0.548,8.3588e-05,0.99992
770938533,Existing Customer,45,M,1,College,Unknown,$120K +,Blue,32,3,1,3,3304.0,1370,1934.0,0.954,3914,70,0.667,0.415,8.4537e-05,0.99992
779210283,Existing Customer,36,M,3,Uneducated,Married,$40K - $60K,Blue,25,6,2,4,3645.0,2517,1128.0,0.749,4142,74,0.644,0.691,0.00034841,0.99965
714336333,Existing Customer,48,M,4,Doctorate,Unknown,$80K - $120K,Blue,40,3,2,2,3429.0,1268,2161.0,0.703,4422,64,1.783,0.37,0.00017274,0.99983
828288333,Existing Customer,50,M,0,Uneducated,Married,$60K - $80K,Blue,46,4,1,3,3640.0,659,2981.0,0.938,3756,70,0.842,0.181,8.1736e-05,0.99992
802662858,Existing Customer,55,F,2,Graduate,Divorced,Less than $40K,Blue,49,5,1,4,3949.0,2024,1925.0,0.667,3495,64,0.882,0.513,0.00015804,0.99984
772341783,Attrited Customer,45,F,3,High School,Single,Unknown,Blue,35,3,2,6,3512.0,2517,995.0,0.597,1801,48,0.548,0.717,0.999,0.00099804
715182108,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,35,6,1,3,3025.0,1912,1113.0,0.674,4626,78,0.773,0.632,9.3448e-05,0.99991
719491233,Existing Customer,55,M,1,College,Single,$120K +,Blue,42,6,2,3,3515.0,2517,998.0,1.051,4313,72,0.8,0.716,0.0001747,0.99983
709134333,Existing Customer,45,F,2,Graduate,Unknown,Less than $40K,Blue,28,6,2,3,3136.0,2253,883.0,0.722,4674,67,0.763,0.718,0.00019143,0.99981
712404483,Existing Customer,49,M,2,High School,Married,$80K - $120K,Blue,36,4,3,1,3989.0,2514,1475.0,0.469,5189,82,0.519,0.63,0.00010545,0.99989
717812133,Existing Customer,33,F,1,Graduate,Unknown,Less than $40K,Blue,13,3,1,3,3315.0,1243,2072.0,0.709,4006,65,0.548,0.375,8.6952e-05,0.99991
